date,campaign_id,campaign_name,channel,funnel_stage,spend,impressions,clicks,conversions,new_customers,revenue,gross_profit
2025-04-23,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,1236.61,30530,345,5.8,5.8,680.58,387.93
2025-04-24,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,979.6,27765,345,6.8,6.8,928.83,529.43
2025-04-25,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,1088.25,24901,283,5.1,4.8,588.41,335.39
2025-04-26,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,805.54,19164,203,4.0,3.5,472.11,269.1
2025-04-27,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,757.39,18372,165,3.5,3.1,371.23,211.6
2025-04-28,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,1038.91,23932,255,3.7,3.5,422.22,240.67
2025-04-29,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,983.51,23085,260,4.9,4.6,523.3,298.28
2025-04-30,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,1143.51,25968,320,5.8,6.0,625.82,356.72
2025-05-01,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,889.56,21654,234,4.9,4.5,546.77,311.66
2025-05-02,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,947.96,23667,259,4.6,4.3,511.28,291.43
2025-05-03,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,1066.99,27546,315,6.9,6.4,758.13,432.14
2025-05-04,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,945.21,20743,237,4.8,4.5,546.59,311.56
2025-05-05,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,926.97,22425,222,4.0,4.1,425.58,242.58
2025-05-06,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,1006.15,25439,262,3.8,3.6,450.41,256.74
2025-05-07,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,1179.32,31158,340,7.3,6.7,830.68,473.49
2025-05-08,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,959.62,23602,264,4.4,4.2,453.55,258.53
2025-05-09,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,1147.08,26219,299,5.5,5.8,568.88,324.26
2025-05-10,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,761.76,21241,239,4.4,4.4,534.8,304.84
2025-05-11,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,815.76,17339,195,3.2,3.4,362.2,206.45
2025-05-12,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,1039.45,25826,298,5.4,5.6,593.36,338.22
2025-05-13,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,1193.85,30969,392,9.0,8.9,949.78,541.37
2025-05-14,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,894.68,23852,283,6.7,6.2,810.85,462.19
2025-05-15,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,904.59,19775,189,3.6,3.4,413.74,235.83
2025-05-16,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,1074.74,25568,280,5.7,5.7,665.19,379.16
2025-05-17,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,921.31,22346,237,5.2,4.9,655.32,373.53
2025-05-18,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,839.05,20370,210,4.1,4.0,463.77,264.35
2025-05-19,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,1036.88,23112,256,5.3,5.2,646.77,368.66
2025-05-20,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,1211.38,25694,280,4.7,4.3,571.41,325.7
2025-05-21,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,881.37,20260,212,4.3,3.8,494.15,281.66
2025-05-22,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,1020.05,27192,273,6.1,5.7,739.13,421.3
2025-05-23,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,917.83,22907,243,4.5,4.3,528.44,301.21
2025-05-24,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,810.52,21276,253,3.9,3.7,386.4,220.25
2025-05-25,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,934.17,23164,227,4.1,4.0,451.28,257.23
2025-05-26,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,1015.88,24742,287,6.9,6.5,778.56,443.78
2025-05-27,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,898.26,21794,264,6.1,5.9,657.5,374.78
2025-05-28,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,1033.26,22712,254,5.9,5.0,569.61,324.68
2025-05-29,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,1141.54,24771,282,5.0,5.1,599.67,341.81
2025-05-30,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,940.73,23620,262,5.6,5.9,684.09,389.93
2025-05-31,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,835.79,19037,206,4.1,4.0,440.94,251.33
2025-06-01,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,1043.18,24992,286,5.2,5.1,536.13,305.6
2025-06-02,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,843.27,20583,237,4.6,4.6,541.53,308.67
2025-06-03,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,921.66,21799,208,3.9,3.7,424.59,242.02
2025-06-04,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,953.75,20402,227,4.6,4.7,570.66,325.28
2025-06-05,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,1088.89,24585,288,5.1,5.3,580.02,330.61
2025-06-06,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,823.67,20231,219,4.0,3.7,451.12,257.14
2025-06-07,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,849.66,20643,201,3.1,3.1,360.31,205.38
2025-06-08,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,907.39,21420,216,4.8,4.3,610.76,348.13
2025-06-09,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,1135.87,27879,302,5.3,5.3,629.29,358.7
2025-06-10,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,1206.95,27354,365,7.6,7.4,842.75,480.37
2025-06-11,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,1163.53,27987,346,5.7,5.5,607.9,346.5
2025-06-12,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,1194.04,31847,350,6.7,6.9,740.94,422.34
2025-06-13,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,1134.72,28912,336,6.0,6.2,684.07,389.92
2025-06-14,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,874.3,21370,236,5.2,5.0,574.13,327.26
2025-06-15,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,976.66,23728,232,4.3,4.0,530.05,302.13
2025-06-16,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,1111.3,24880,253,4.2,3.9,453.74,258.63
2025-06-17,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,1013.82,25912,256,4.0,3.5,485.0,276.45
2025-06-18,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,1239.83,27074,259,4.8,4.9,577.68,329.28
2025-06-19,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,1119.13,27915,319,5.5,5.8,618.0,352.26
2025-06-20,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,1005.28,23404,226,4.1,4.2,424.42,241.92
2025-06-21,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,994.23,26993,310,5.0,4.6,552.25,314.78
2025-06-22,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,947.41,21046,228,4.1,4.0,421.96,240.52
2025-06-23,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,846.44,21602,260,4.4,4.7,486.62,277.37
2025-06-24,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,1246.85,31840,326,5.7,6.0,684.28,390.04
2025-06-25,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,1207.85,29280,331,5.6,5.3,598.83,341.33
2025-06-26,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,1212.01,29848,304,5.9,5.8,706.13,402.49
2025-06-27,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,843.26,21763,256,5.0,4.8,584.83,333.35
2025-06-28,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,770.5,18179,216,3.9,3.8,408.42,232.8
2025-06-29,C009,LinkedIn B2B Trial Push,LinkedIn,Experiment,902.62,20877,240,4.4,4.4,477.69,272.28
2025-01-01,C010,Instagram Story Sale,Instagram,Promotion,717.12,42896,884,26.6,21.7,2017.69,1008.84
2025-01-02,C010,Instagram Story Sale,Instagram,Promotion,658.39,40849,890,29.0,23.4,2030.03,1015.01
2025-01-03,C010,Instagram Story Sale,Instagram,Promotion,627.24,43535,1070,32.7,24.4,2168.31,1084.15
2025-01-04,C010,Instagram Story Sale,Instagram,Promotion,606.75,38741,801,21.9,16.8,1573.14,786.57
2025-01-05,C010,Instagram Story Sale,Instagram,Promotion,497.66,31241,620,17.9,15.8,1249.48,624.74
2025-01-06,C010,Instagram Story Sale,Instagram,Promotion,576.66,39832,695,20.8,15.8,1292.79,646.39
2025-01-07,C010,Instagram Story Sale,Instagram,Promotion,799.77,59727,1097,29.7,25.0,2127.6,1063.8
2025-01-08,C010,Instagram Story Sale,Instagram,Promotion,589.42,39252,793,22.4,18.5,1471.73,735.87
2025-01-09,C010,Instagram Story Sale,Instagram,Promotion,573.19,41967,752,20.9,16.9,1307.15,653.57
2025-01-10,C010,Instagram Story Sale,Instagram,Promotion,653.13,40442,869,23.5,19.4,1726.72,863.36
2025-01-11,C010,Instagram Story Sale,Instagram,Promotion,633.01,41470,899,26.0,19.4,1920.95,960.48
2025-01-12,C010,Instagram Story Sale,Instagram,Promotion,617.87,43439,813,25.6,22.6,1826.44,913.22
2025-01-13,C010,Instagram Story Sale,Instagram,Promotion,709.49,47662,1004,29.5,23.2,2092.27,1046.14
2025-01-14,C010,Instagram Story Sale,Instagram,Promotion,794.19,53976,1073,31.2,26.0,2061.92,1030.96
2025-01-15,C010,Instagram Story Sale,Instagram,Promotion,678.69,43109,882,29.2,24.7,1895.64,947.82
2025-01-16,C010,Instagram Story Sale,Instagram,Promotion,781.18,47909,1000,31.5,25.9,2008.67,1004.34
2025-01-17,C010,Instagram Story Sale,Instagram,Promotion,597.58,42232,797,24.3,18.8,1661.62,830.81
2025-01-18,C010,Instagram Story Sale,Instagram,Promotion,706.83,52029,1188,29.7,24.0,2042.29,1021.15
2025-01-19,C010,Instagram Story Sale,Instagram,Promotion,683.04,49631,898,26.7,21.3,1730.32,865.16
2025-01-20,C010,Instagram Story Sale,Instagram,Promotion,635.26,39414,836,24.2,17.2,1498.07,749.04
2025-01-21,C010,Instagram Story Sale,Instagram,Promotion,775.0,54465,1256,38.3,30.8,2244.45,1122.23
2025-01-22,C010,Instagram Story Sale,Instagram,Promotion,761.8,49468,1164,38.4,34.1,2758.07,1379.04
2025-01-23,C010,Instagram Story Sale,Instagram,Promotion,594.21,37388,797,20.2,16.8,1269.66,634.83
2025-01-24,C010,Instagram Story Sale,Instagram,Promotion,729.25,46472,942,28.4,21.9,1968.95,984.47
2025-01-25,C010,Instagram Story Sale,Instagram,Promotion,651.7,47517,947,30.2,26.7,1735.26,867.63
2025-01-26,C010,Instagram Story Sale,Instagram,Promotion,694.37,45924,1080,29.6,23.9,1918.7,959.35
2025-01-27,C010,Instagram Story Sale,Instagram,Promotion,714.69,44452,1014,21.5,15.5,1673.69,836.84
2025-01-28,C010,Instagram Story Sale,Instagram,Promotion,736.41,46692,1207,45.5,38.2,3020.91,1510.46
2025-01-29,C010,Instagram Story Sale,Instagram,Promotion,703.97,48618,883,26.9,21.2,2018.21,1009.1
2025-01-30,C010,Instagram Story Sale,Instagram,Promotion,679.39,43736,875,25.6,21.0,1700.1,850.05
2025-01-31,C010,Instagram Story Sale,Instagram,Promotion,612.53,42570,935,30.2,24.3,1939.94,969.97
2025-02-01,C010,Instagram Story Sale,Instagram,Promotion,673.05,47353,970,34.5,26.9,2106.71,1053.35
2025-02-02,C010,Instagram Story Sale,Instagram,Promotion,662.41,37805,770,21.9,19.1,1546.76,773.38
2025-02-03,C010,Instagram Story Sale,Instagram,Promotion,563.52,38099,861,24.9,19.5,1656.19,828.1
2025-02-04,C010,Instagram Story Sale,Instagram,Promotion,777.87,52300,922,31.2,28.2,1990.83,995.42
2025-02-05,C010,Instagram Story Sale,Instagram,Promotion,784.33,49142,1032,35.7,27.5,2391.2,1195.6
2025-02-06,C010,Instagram Story Sale,Instagram,Promotion,651.94,40883,708,24.9,18.6,1743.89,871.94
2025-02-07,C010,Instagram Story Sale,Instagram,Promotion,704.94,45325,962,29.7,23.0,2036.33,1018.17
2025-02-08,C010,Instagram Story Sale,Instagram,Promotion,658.39,41369,775,22.1,17.7,1671.12,835.56
2025-02-09,C010,Instagram Story Sale,Instagram,Promotion,507.63,34632,798,25.2,21.2,1738.14,869.07
2025-02-10,C010,Instagram Story Sale,Instagram,Promotion,532.88,35032,739,28.0,20.9,1914.95,957.48
2025-02-11,C010,Instagram Story Sale,Instagram,Promotion,696.95,49484,1237,37.3,25.6,2665.24,1332.62
2025-02-12,C010,Instagram Story Sale,Instagram,Promotion,671.34,40459,835,25.9,18.2,1853.51,926.76
2025-02-13,C010,Instagram Story Sale,Instagram,Promotion,605.81,41130,786,22.8,17.5,1609.63,804.81
2025-02-14,C010,Instagram Story Sale,Instagram,Promotion,737.98,54059,1182,29.4,25.4,2029.3,1014.65
2025-02-15,C010,Instagram Story Sale,Instagram,Promotion,666.92,44887,799,30.0,20.9,1897.84,948.92
2025-02-16,C010,Instagram Story Sale,Instagram,Promotion,674.76,48810,997,28.1,23.4,1910.83,955.42
2025-02-17,C010,Instagram Story Sale,Instagram,Promotion,587.7,40860,779,26.4,18.7,2000.48,1000.24
2025-02-18,C010,Instagram Story Sale,Instagram,Promotion,722.21,45404,903,26.2,21.6,1889.07,944.54
2025-02-19,C010,Instagram Story Sale,Instagram,Promotion,706.27,48838,1076,33.2,23.8,1916.79,958.39
2025-02-20,C010,Instagram Story Sale,Instagram,Promotion,752.27,50128,1034,31.7,25.4,2127.09,1063.55
2025-02-21,C010,Instagram Story Sale,Instagram,Promotion,626.42,38107,672,23.7,19.7,1466.57,733.29
2025-02-22,C010,Instagram Story Sale,Instagram,Promotion,578.79,39754,973,28.4,22.7,2108.87,1054.43
2025-02-23,C010,Instagram Story Sale,Instagram,Promotion,513.27,32751,687,19.8,17.5,1440.42,720.21
2025-02-24,C010,Instagram Story Sale,Instagram,Promotion,528.12,33219,759,25.2,19.4,1665.25,832.62
2025-02-25,C010,Instagram Story Sale,Instagram,Promotion,721.36,47950,1095,37.8,30.8,2737.4,1368.7
2025-02-26,C010,Instagram Story Sale,Instagram,Promotion,650.78,42202,995,32.4,24.6,2292.51,1146.26
2025-02-27,C010,Instagram Story Sale,Instagram,Promotion,676.75,47243,1005,29.6,23.9,2282.49,1141.25
2025-02-28,C010,Instagram Story Sale,Instagram,Promotion,704.8,45136,981,31.6,25.3,2108.93,1054.46
2025-03-01,C010,Instagram Story Sale,Instagram,Promotion,571.97,38439,893,46.6,36.5,2988.18,1494.09
2025-03-02,C010,Instagram Story Sale,Instagram,Promotion,635.39,42191,900,29.4,24.0,2013.97,1006.99
2025-03-03,C010,Instagram Story Sale,Instagram,Promotion,748.84,49262,1070,42.1,32.3,2703.86,1351.93
2025-03-04,C010,Instagram Story Sale,Instagram,Promotion,767.0,49292,1048,38.3,31.5,2609.5,1304.75
2025-03-05,C010,Instagram Story Sale,Instagram,Promotion,584.6,41567,840,27.7,24.3,2009.84,1004.92
2025-03-06,C010,Instagram Story Sale,Instagram,Promotion,775.78,50254,1033,33.3,23.8,2401.21,1200.6
2025-03-07,C010,Instagram Story Sale,Instagram,Promotion,746.3,50579,1025,36.5,29.8,2301.23,1150.62
2025-03-08,C010,Instagram Story Sale,Instagram,Promotion,567.55,36585,821,29.4,21.7,1911.81,955.91
2025-03-09,C010,Instagram Story Sale,Instagram,Promotion,655.26,41170,878,28.6,24.1,1939.69,969.84
2025-03-10,C010,Instagram Story Sale,Instagram,Promotion,677.91,42052,864,32.8,26.8,2026.43,1013.21
2025-03-11,C010,Instagram Story Sale,Instagram,Promotion,591.29,38858,741,26.1,20.0,1703.83,851.91
2025-03-12,C010,Instagram Story Sale,Instagram,Promotion,761.97,50558,1015,29.6,24.0,1936.82,968.41
2025-03-13,C010,Instagram Story Sale,Instagram,Promotion,732.96,50556,1126,39.9,33.7,2650.39,1325.2
2025-03-14,C010,Instagram Story Sale,Instagram,Promotion,740.64,50481,824,27.6,22.0,1819.99,910.0
2025-03-15,C010,Instagram Story Sale,Instagram,Promotion,669.56,46652,991,39.0,32.6,2526.41,1263.21
2025-03-16,C010,Instagram Story Sale,Instagram,Promotion,507.27,35442,787,33.8,26.4,2005.38,1002.69
2025-03-17,C010,Instagram Story Sale,Instagram,Promotion,541.31,39033,808,33.0,28.6,2138.11,1069.05
2025-03-18,C010,Instagram Story Sale,Instagram,Promotion,612.81,37820,836,31.3,25.5,1946.48,973.24
2025-03-19,C010,Instagram Story Sale,Instagram,Promotion,718.75,43867,793,24.0,17.5,1610.37,805.19
2025-03-20,C010,Instagram Story Sale,Instagram,Promotion,604.23,41883,878,28.5,22.5,2017.22,1008.61
2025-03-21,C010,Instagram Story Sale,Instagram,Promotion,744.25,49789,1017,33.4,26.5,2098.61,1049.3
2025-03-22,C010,Instagram Story Sale,Instagram,Promotion,622.49,37680,826,24.9,21.3,1804.79,902.4
2025-03-23,C010,Instagram Story Sale,Instagram,Promotion,501.32,32507,615,21.2,17.1,1735.2,867.6
2025-03-24,C010,Instagram Story Sale,Instagram,Promotion,692.19,49824,991,35.4,29.3,2504.22,1252.11
2025-03-25,C010,Instagram Story Sale,Instagram,Promotion,795.38,52385,1099,38.8,32.6,2371.83,1185.91
2025-03-26,C010,Instagram Story Sale,Instagram,Promotion,757.43,46755,898,28.7,24.0,2279.16,1139.58
2025-03-27,C010,Instagram Story Sale,Instagram,Promotion,618.2,38307,810,25.0,20.2,1864.77,932.39
2025-03-28,C010,Instagram Story Sale,Instagram,Promotion,562.35,39559,819,27.4,19.6,1851.29,925.65
2025-03-29,C010,Instagram Story Sale,Instagram,Promotion,519.28,31308,693,27.4,21.3,1875.34,937.67
2025-03-30,C010,Instagram Story Sale,Instagram,Promotion,578.55,41182,859,26.7,22.3,1867.07,933.53
2025-03-31,C010,Instagram Story Sale,Instagram,Promotion,743.88,45852,962,28.0,20.0,1871.58,935.79
2025-04-01,C010,Instagram Story Sale,Instagram,Promotion,759.87,52461,1259,45.9,39.7,2990.53,1495.27
2025-04-02,C010,Instagram Story Sale,Instagram,Promotion,770.63,47514,1009,30.3,23.7,2148.91,1074.46
2025-04-03,C010,Instagram Story Sale,Instagram,Promotion,809.81,54373,1059,33.2,26.8,2200.19,1100.1
2025-04-04,C010,Instagram Story Sale,Instagram,Promotion,678.86,42154,931,26.9,21.8,1653.6,826.8
2025-04-05,C010,Instagram Story Sale,Instagram,Promotion,512.24,32067,749,22.2,18.0,1492.99,746.49
2025-04-06,C010,Instagram Story Sale,Instagram,Promotion,664.49,44311,1046,34.7,28.4,2663.79,1331.89
2025-04-07,C010,Instagram Story Sale,Instagram,Promotion,544.72,39343,832,22.2,17.9,1484.35,742.17
2025-04-08,C010,Instagram Story Sale,Instagram,Promotion,810.11,52397,1105,35.1,25.1,2475.33,1237.67
2025-04-09,C010,Instagram Story Sale,Instagram,Promotion,627.65,45629,1117,34.6,25.2,2384.43,1192.22
2025-04-10,C010,Instagram Story Sale,Instagram,Promotion,663.27,46222,944,25.9,20.3,1648.78,824.39
2025-04-11,C010,Instagram Story Sale,Instagram,Promotion,660.21,42139,833,25.7,19.1,1692.94,846.47
2025-04-12,C010,Instagram Story Sale,Instagram,Promotion,495.98,32086,658,23.2,18.7,1431.85,715.93
2025-04-13,C010,Instagram Story Sale,Instagram,Promotion,666.62,46529,920,28.8,22.7,2031.6,1015.8
2025-04-14,C010,Instagram Story Sale,Instagram,Promotion,620.0,40976,795,25.6,19.3,1968.87,984.43
2025-04-15,C010,Instagram Story Sale,Instagram,Promotion,660.91,43458,981,35.6,28.2,2410.99,1205.49
2025-04-16,C010,Instagram Story Sale,Instagram,Promotion,583.45,36753,724,25.2,19.3,1663.78,831.89
2025-04-17,C010,Instagram Story Sale,Instagram,Promotion,605.44,42132,1062,29.9,24.3,2054.04,1027.02
2025-04-18,C010,Instagram Story Sale,Instagram,Promotion,593.11,40788,762,25.7,20.5,1628.25,814.12
2025-04-19,C010,Instagram Story Sale,Instagram,Promotion,516.63,36291,848,22.7,17.7,1484.03,742.02
2025-04-20,C010,Instagram Story Sale,Instagram,Promotion,502.04,36373,641,19.9,15.6,1454.19,727.1
2025-04-21,C010,Instagram Story Sale,Instagram,Promotion,642.05,39588,817,22.8,17.3,1552.88,776.44
2025-04-22,C010,Instagram Story Sale,Instagram,Promotion,728.61,49413,902,35.5,29.9,2539.02,1269.51
2025-04-23,C010,Instagram Story Sale,Instagram,Promotion,657.54,38399,745,22.5,20.0,1683.38,841.69
2025-04-24,C010,Instagram Story Sale,Instagram,Promotion,644.67,46285,1088,33.8,28.4,2351.71,1175.86
2025-04-25,C010,Instagram Story Sale,Instagram,Promotion,651.23,40396,839,28.8,21.2,1744.77,872.38
2025-04-26,C010,Instagram Story Sale,Instagram,Promotion,581.26,32801,815,24.1,19.8,1875.32,937.66
2025-04-27,C010,Instagram Story Sale,Instagram,Promotion,542.14,33887,875,26.3,20.7,1820.32,910.16
2025-04-28,C010,Instagram Story Sale,Instagram,Promotion,628.79,45471,965,34.1,26.9,2369.36,1184.68
2025-04-29,C010,Instagram Story Sale,Instagram,Promotion,802.54,53949,1340,38.0,30.9,2932.87,1466.44
2025-04-30,C010,Instagram Story Sale,Instagram,Promotion,806.41,54869,1062,30.6,24.0,2128.92,1064.46
2025-05-01,C010,Instagram Story Sale,Instagram,Promotion,760.36,46359,910,39.3,32.4,2417.24,1208.62
2025-05-02,C010,Instagram Story Sale,Instagram,Promotion,674.12,40555,809,40.3,32.0,2675.47,1337.73
2025-05-03,C010,Instagram Story Sale,Instagram,Promotion,655.09,42653,801,23.0,18.1,1533.83,766.92
2025-05-04,C010,Instagram Story Sale,Instagram,Promotion,650.54,39227,857,34.1,24.4,2433.99,1216.99
2025-05-05,C010,Instagram Story Sale,Instagram,Promotion,688.47,47393,1140,39.6,31.7,2560.17,1280.08
2025-05-06,C010,Instagram Story Sale,Instagram,Promotion,606.58,43348,895,30.6,24.7,2209.87,1104.94
2025-05-07,C010,Instagram Story Sale,Instagram,Promotion,656.46,43926,866,31.6,26.4,2200.04,1100.02
2025-05-08,C010,Instagram Story Sale,Instagram,Promotion,596.4,37416,757,23.7,18.8,1625.96,812.98
2025-05-09,C010,Instagram Story Sale,Instagram,Promotion,707.86,43809,914,30.3,24.7,2023.32,1011.66
2025-05-10,C010,Instagram Story Sale,Instagram,Promotion,533.31,36064,638,21.8,16.0,1587.18,793.59
2025-05-11,C010,Instagram Story Sale,Instagram,Promotion,678.98,45194,989,29.6,20.9,1935.21,967.6
2025-05-12,C010,Instagram Story Sale,Instagram,Promotion,530.23,32214,682,24.5,20.0,1858.81,929.41
2025-05-13,C010,Instagram Story Sale,Instagram,Promotion,642.74,41900,889,32.8,24.6,2454.24,1227.12
2025-05-14,C010,Instagram Story Sale,Instagram,Promotion,707.66,46533,922,47.2,39.0,3436.88,1718.44
2025-05-15,C010,Instagram Story Sale,Instagram,Promotion,690.49,48900,1047,46.1,34.8,3302.49,1651.25
2025-05-16,C010,Instagram Story Sale,Instagram,Promotion,579.51,39663,877,26.0,22.6,1627.31,813.65
2025-05-17,C010,Instagram Story Sale,Instagram,Promotion,698.95,45127,976,31.7,28.5,2322.71,1161.35
2025-05-18,C010,Instagram Story Sale,Instagram,Promotion,623.43,43640,978,34.5,27.0,2455.89,1227.94
2025-05-19,C010,Instagram Story Sale,Instagram,Promotion,642.53,42480,787,26.5,21.6,1746.28,873.14
2025-05-20,C010,Instagram Story Sale,Instagram,Promotion,731.48,48399,926,29.4,22.4,1958.61,979.3
2025-05-21,C010,Instagram Story Sale,Instagram,Promotion,729.39,52157,993,28.0,23.0,1847.22,923.61
2025-05-22,C010,Instagram Story Sale,Instagram,Promotion,661.67,51674,1245,46.0,38.2,3162.46,1581.23
2025-05-23,C010,Instagram Story Sale,Instagram,Promotion,639.71,41140,811,26.9,23.1,2050.44,1025.22
2025-05-24,C010,Instagram Story Sale,Instagram,Promotion,529.09,37950,787,30.6,23.8,2234.32,1117.16
2025-05-25,C010,Instagram Story Sale,Instagram,Promotion,549.14,36036,757,26.8,20.6,1656.31,828.16
2025-05-26,C010,Instagram Story Sale,Instagram,Promotion,750.42,48929,871,24.1,16.5,1568.76,784.38
2025-05-27,C010,Instagram Story Sale,Instagram,Promotion,589.24,35599,728,21.0,17.6,1470.08,735.04
